code,label
"['""""""Tests REST events for /profile paths.""""""\n' 'import json\n'
 'from mock import Mock\n' 'from twisted.internet import defer\n'
 'import synapse.types\n'
 'from synapse.api.errors import AuthError, SynapseError\n'
 'from synapse.rest import admin\n'
 'from synapse.rest.client.v1 import login, profile, room\n'
 'from tests import unittest\n'
 'from ....utils import MockHttpResource, setup_test_homeserver\n'
 ""VAR_0 = '@1234ABCD:test'\n"" ""VAR_1 = '/_matrix/client/r0'\n""
 '"""""" Tests rest layer of profile management.\n\n    Todo: move these into ProfileTestCase\n    """"""\n'
 '@defer.inlineCallbacks...\n'
 'self.mock_resource = MockHttpResource(prefix=PATH_PREFIX)\n'
 ""self.mock_handler = Mock(spec=['get_displayname', 'set_displayname',\n    'get_avatar_url', 'set_avatar_url', 'check_profile_query_allowed'])\n""
 'self.mock_handler.get_displayname.return_value = defer.succeed(Mock())\n'
 'self.mock_handler.set_displayname.return_value = defer.succeed(Mock())\n'
 'self.mock_handler.get_avatar_url.return_value = defer.succeed(Mock())\n'
 'self.mock_handler.set_avatar_url.return_value = defer.succeed(Mock())\n'
 'self.mock_handler.check_profile_query_allowed.return_value = defer.succeed(Mock\n    ())\n'
 ""VAR_5 = yield setup_test_homeserver(self.addCleanup, 'test', http_client=\n    None, resource_for_client=self.mock_resource, federation=Mock(),\n    federation_client=Mock(), profile_handler=self.mock_handler)\n""
 'async def FUNC_20(VAR_9=None, VAR_10=False):...\n'
 'return synapse.types.create_requester(VAR_0)\n']",1
"['@ensure_csrf_cookie...\n' '""""""docstring""""""\n'
 'VAR_10 = SlashSeparatedCourseKey.from_deprecated_string(VAR_10)\n'
 'VAR_65 = get_course_by_id(VAR_10)\n'
 ""VAR_136 = has_access(VAR_9.user, 'instructor', VAR_65)\n""
 'VAR_137 = has_forum_access(VAR_9.user, VAR_10, FORUM_ROLE_ADMINISTRATOR)\n'
 ""VAR_141 = VAR_9.GET.get('unique_student_identifier')\n""
 ""VAR_64 = VAR_9.GET.get('rolename')\n""
 ""VAR_57 = VAR_9.GET.get('action')\n"" 'if not (VAR_137 or VAR_136):\n'
 ""return HttpResponseBadRequest(\n    'Operation requires staff & forum admin or instructor access')\n""
 'if VAR_64 == FORUM_ROLE_ADMINISTRATOR and not VAR_136:\n'
 ""return HttpResponseBadRequest('Operation requires instructor access.')\n""
 'if VAR_64 not in [FORUM_ROLE_ADMINISTRATOR, FORUM_ROLE_MODERATOR,\n'
 'return HttpResponseBadRequest(strip_tags(""Unrecognized rolename \'{}\'."".\n    format(VAR_64)))\n'
 'VAR_19 = get_student_from_identifier(VAR_141)\n'
 'update_forum_role(VAR_10, VAR_19, VAR_64, VAR_57)\n'
 ""return HttpResponseBadRequest('Role does not exist.')\n""
 ""VAR_63 = {'course_id': VAR_10.to_deprecated_string(), 'action': VAR_57}\n""
 'return JsonResponse(VAR_63)\n']",1
"['def FUNC_3(self, VAR_4):...\n' '""""""docstring""""""\n'
 'return VAR_4 in self._exempt\n']",0
"['def FUNC_2(VAR_20, VAR_16, VAR_18, VAR_21):...\n' ""VAR_63 = ''\n""
 'VAR_37 = []\n' 'VAR_64 = 0\n' 'while 1:\n'
 'VAR_84, VAR_85 = None, None\n' 'for regex in VAR_16:\n'
 'VAR_93 = VAR_64\n' 'if VAR_84 is None:\n' 'while 1:\n' 'if VAR_37:\n'
 'VAR_60 = VAR_84.group(0)\n'
 'VAR_100 = regex.search(VAR_20, pos=regex_pos)\n'
 'assert not VAR_37[-1].tail\n' 'assert not VAR_63\n'
 'VAR_86 = VAR_84.end()\n' 'if VAR_100 is None:\n'
 'VAR_37[-1].tail = VAR_20\n' 'VAR_63 = VAR_20\n'
 ""if VAR_60.endswith('.') or VAR_60.endswith(','):\n""
 ""VAR_101 = VAR_100.group('host')\n"" 'if VAR_100 is None:\n'
 'return VAR_63, VAR_37\n' 'VAR_86 -= 1\n'
 'VAR_87 = VAR_20[:VAR_84.start()]\n' 'for host_regex in VAR_18:\n'
 'if VAR_85 is None or VAR_100.start() < VAR_85:\n'
 'VAR_60 = VAR_60[:-1]\n' 'if VAR_37:\n'
 'if host_regex.search(VAR_101):\n' 'VAR_84 = VAR_100\n'
 'assert not VAR_37[-1].tail\n' 'assert not VAR_63\n'
 'VAR_93 = VAR_100.end()\n' 'VAR_85 = VAR_100.start()\n'
 'VAR_37[-1].tail = VAR_87\n' 'VAR_63 = VAR_87\n' ""VAR_56 = VAR_21('a')\n""
 ""VAR_56.set('href', VAR_60)\n"" ""VAR_88 = VAR_84.group('body')\n""
 'if not VAR_88:\n' 'VAR_88 = VAR_60\n'
 ""if VAR_88.endswith('.') or VAR_88.endswith(','):\n""
 'VAR_88 = VAR_88[:-1]\n' 'VAR_56.text = VAR_88\n'
 'VAR_37.append(VAR_56)\n' 'VAR_20 = VAR_20[VAR_86:]\n']",0
"['def FUNC_2(VAR_3, VAR_4):...\n'
 ""if VAR_3['aggregate_function'] == 'count':\n""
 ""VAR_31 = 'count(*) as _aggregate_column'\n""
 ""VAR_31 = '{0}(`tab{1}`.{2}) as _aggregate_column'.format(VAR_3.\n    aggregate_function, VAR_4, VAR_3.aggregate_on)\n""
 'return VAR_31\n']",0
"['def FUNC_37(self):...\n' 'if not test.is_built_with_xla():\n'
 ""self.skipTest('Skipping test because XLA is not compiled in.')\n""
 'self.parser = saved_model_cli.create_parser()\n'
 'VAR_10 = test.test_src_dir_path(VAR_0)\n'
 ""VAR_42 = os.path.join(test.get_temp_dir(), 'aot_compile_cpu_dir')\n""
 ""VAR_11 = self.parser.parse_args(['aot_compile_cpu', '--dir', VAR_10,\n    '--tag_set', 'serve', '--output_prefix', VAR_42, '--cpp_class',\n    'Compiled', '--signature_def_key', 'MISSING'])\n""
 'saved_model_cli.aot_compile_cpu(VAR_11)\n']",0
"['def FUNC_25(self, VAR_23):...\n' ""VAR_53.session['playlist'] = VAR_23\n""]",0
"['def FUNC_87(self):...\n' 'if not self.can_edit():\n'
 'return self.not_authorized()\n' 'VAR_101 = self.auth.db\n'
 'VAR_338 = VAR_101(VAR_101.wiki_page.id > 0).select(VAR_101.wiki_page.id,\n    VAR_101.wiki_page.slug)\n'
 'VAR_61 = [OPTION(VAR_266.slug, _value=row.id) for VAR_266 in VAR_338]\n'
 ""VAR_61.insert(0, OPTION('', _value=''))\n""
 ""VAR_133 = [VAR_1('slug', VAR_5=current.request.args(1) or self.settings.\n    force_prefix, VAR_279=(IS_SLUG(), IS_NOT_IN_DB(db, db.wiki_page.slug)))]\n""
 'if self.settings.templates:\n'
 ""VAR_133.append(VAR_1('from_template', 'reference wiki_page', VAR_279=\n    IS_EMPTY_OR(IS_IN_DB(db(self.settings.templates), db.wiki_page._id,\n    '%(slug)s')), VAR_62=current.T('Choose Template or empty for new Page')))\n""
 ""VAR_7 = SQLFORM.factory(*VAR_133, **dict(_class='well'))\n""
 ""VAR_7.element('[type=submit]').attributes['_value'] = VAR_263.T(\n    'Create Page from Slug')\n""
 'if VAR_7.process().accepted:\n'
 'VAR_7.vars.from_template = (0 if not VAR_7.vars.from_template else VAR_7.\n    vars.from_template)\n'
 'return dict(VAR_229=form)\n'
 ""redirect(URL(VAR_11=('_edit', form.vars.slug, form.vars.from_template or 0)))\n""]",0
"[""@VAR_2.route('/shutdown')...\n""
 ""VAR_32 = VAR_119(request.args.get('parameter').strip())\n""
 'VAR_33 = {}\n' 'if VAR_32 in (0, 1):\n' 'calibre_db.dispose()\n'
 'if VAR_32 == 2:\n' 'ub.dispose()\n'
 ""VAR_0.warning('reconnecting to calibre database')\n""
 ""VAR_33['text'] = _(u'Unknown command')\n"" 'if VAR_32 == 0:\n'
 'calibre_db.reconnect_db(config, ub.app_DB_path)\n'
 'return json.dumps(VAR_33), 400\n'
 ""VAR_33['text'] = _(u'Server restarted, please reload page')\n""
 ""VAR_33['text'] = _(u'Performing shutdown of server, please close window')\n""
 ""VAR_33['text'] = _(u'Reconnect successful')\n""
 'web_server.stop(VAR_32 == 0)\n' 'return json.dumps(VAR_33)\n'
 'return json.dumps(VAR_33)\n']",1
"[""@VAR_0.route('/index_page')...\n"" '""""""docstring""""""\n'
 'if not flask_login.current_user.index_page:\n'
 ""VAR_1.error('User may not be logged in. Clearing cookie auth.')\n""
 'return clear_cookie_auth()\n' 'return FUNC_0()\n'
 ""if flask_login.current_user.index_page == 'landing':\n""
 'return FUNC_0()\n' 'if flask_login.current_user.is_authenticated:\n'
 ""if flask_login.current_user.index_page == 'live':\n""
 ""return redirect(url_for('routes_page.page_live'))\n""
 ""if flask_login.current_user.index_page == 'dashboard':\n""
 ""return redirect(url_for('routes_dashboard.page_dashboard_default'))\n""
 ""if flask_login.current_user.index_page == 'info':\n""
 ""return redirect(url_for('routes_page.page_info'))\n""
 ""return redirect(url_for('routes_page.page_live'))\n""]",0
"['from mock import Mock, call\n'
 'from signedjson.key import generate_signing_key\n'
 'from synapse.api.constants import EventTypes, Membership, PresenceState\n'
 'from synapse.api.presence import UserPresenceState\n'
 'from synapse.api.room_versions import KNOWN_ROOM_VERSIONS\n'
 'from synapse.events.builder import EventBuilder\n'
 'from synapse.handlers.presence import EXTERNAL_PROCESS_EXPIRY, FEDERATION_PING_INTERVAL, FEDERATION_TIMEOUT, IDLE_TIMER, LAST_ACTIVE_GRANULARITY, SYNC_ONLINE_TIMEOUT, handle_timeout, handle_update\n'
 'from synapse.rest.client.v1 import room\n'
 'from synapse.types import UserID, get_domain_from_id\n'
 'from tests import unittest\n' 'def FUNC_0(self):...\n'
 'VAR_6 = Mock()\n' ""VAR_3 = '@foo:bar'\n"" 'VAR_7 = 5000000\n'
 'VAR_8 = UserPresenceState.default(VAR_3)\n'
 'VAR_9 = VAR_8.copy_and_replace(VAR_10=PresenceState.ONLINE, last_active_ts=now)\n'
 'VAR_10, VAR_11, VAR_12 = handle_update(VAR_8, VAR_9, is_mine=True, VAR_6=\n    wheel_timer, VAR_7=now)\n'
 'self.assertTrue(VAR_11)\n' 'self.assertTrue(VAR_10.currently_active)\n'
 'self.assertEquals(VAR_9.state, VAR_10.state)\n'
 'self.assertEquals(VAR_9.status_msg, VAR_10.status_msg)\n'
 'self.assertEquals(VAR_10.last_federation_update_ts, VAR_7)\n'
 'self.assertEquals(VAR_6.insert.call_count, 3)\n'
 'VAR_6.insert.assert_has_calls([call(VAR_7=now, obj=user_id, then=new_state.\n    last_active_ts + IDLE_TIMER), call(VAR_7=now, obj=user_id, then=\n    new_state.last_user_sync_ts + SYNC_ONLINE_TIMEOUT), call(VAR_7=now, obj\n    =user_id, then=new_state.last_active_ts + LAST_ACTIVE_GRANULARITY)],\n    any_order=True)\n'
 'def FUNC_1(self):...\n' 'VAR_6 = Mock()\n' ""VAR_3 = '@foo:bar'\n""
 'VAR_7 = 5000000\n' 'VAR_8 = UserPresenceState.default(VAR_3)\n'
 'VAR_8 = VAR_8.copy_and_replace(VAR_10=PresenceState.ONLINE, last_active_ts=\n    now, currently_active=True)\n'
 'VAR_9 = VAR_8.copy_and_replace(VAR_10=PresenceState.ONLINE, last_active_ts=now)\n'
 'VAR_10, VAR_11, VAR_12 = handle_update(VAR_8, VAR_9, is_mine=True, VAR_6=\n    wheel_timer, VAR_7=now)\n'
 'self.assertFalse(VAR_11)\n' 'self.assertTrue(VAR_12)\n'
 'self.assertTrue(VAR_10.currently_active)\n'
 'self.assertEquals(VAR_9.state, VAR_10.state)\n'
 'self.assertEquals(VAR_9.status_msg, VAR_10.status_msg)\n'
 'self.assertEquals(VAR_10.last_federation_update_ts, VAR_7)\n'
 'self.assertEquals(VAR_6.insert.call_count, 3)\n'
 'VAR_6.insert.assert_has_calls([call(VAR_7=now, obj=user_id, then=new_state.\n    last_active_ts + IDLE_TIMER), call(VAR_7=now, obj=user_id, then=\n    new_state.last_user_sync_ts + SYNC_ONLINE_TIMEOUT), call(VAR_7=now, obj\n    =user_id, then=new_state.last_active_ts + LAST_ACTIVE_GRANULARITY)],\n    any_order=True)\n'
 'def FUNC_2(self):...\n' 'VAR_6 = Mock()\n' ""VAR_3 = '@foo:bar'\n""
 'VAR_7 = 5000000\n' 'VAR_8 = UserPresenceState.default(VAR_3)\n'
 'VAR_8 = VAR_8.copy_and_replace(VAR_10=PresenceState.ONLINE, last_active_ts=\n    now - LAST_ACTIVE_GRANULARITY - 10, currently_active=True)\n'
 'VAR_9 = VAR_8.copy_and_replace(VAR_10=PresenceState.ONLINE, last_active_ts=now)\n'
 'VAR_10, VAR_11, VAR_12 = handle_update(VAR_8, VAR_9, is_mine=True, VAR_6=\n    wheel_timer, VAR_7=now)\n'
 'self.assertFalse(VAR_11)\n' 'self.assertTrue(VAR_12)\n'
 'self.assertTrue(VAR_10.currently_active)\n'
 'self.assertEquals(VAR_9.state, VAR_10.state)\n'
 'self.assertEquals(VAR_9.status_msg, VAR_10.status_msg)\n'
 'self.assertEquals(VAR_10.last_federation_update_ts, VAR_7)\n'
 'self.assertEquals(VAR_6.insert.call_count, 3)\n'
 'VAR_6.insert.assert_has_calls([call(VAR_7=now, obj=user_id, then=new_state.\n    last_active_ts + IDLE_TIMER), call(VAR_7=now, obj=user_id, then=\n    new_state.last_user_sync_ts + SYNC_ONLINE_TIMEOUT), call(VAR_7=now, obj\n    =user_id, then=new_state.last_active_ts + LAST_ACTIVE_GRANULARITY)],\n    any_order=True)\n'
 'def FUNC_3(self):...\n' 'VAR_6 = Mock()\n' ""VAR_3 = '@foo:bar'\n""
 'VAR_7 = 5000000\n' 'VAR_8 = UserPresenceState.default(VAR_3)\n'
 'VAR_8 = VAR_8.copy_and_replace(VAR_10=PresenceState.ONLINE, last_active_ts=\n    now - LAST_ACTIVE_GRANULARITY - 1, currently_active=True)\n'
 'VAR_9 = VAR_8.copy_and_replace(VAR_10=PresenceState.ONLINE)\n'
 'VAR_10, VAR_11, VAR_12 = handle_update(VAR_8, VAR_9, is_mine=True, VAR_6=\n    wheel_timer, VAR_7=now)\n'
 'self.assertTrue(VAR_11)\n' 'self.assertFalse(VAR_10.currently_active)\n'
 'self.assertEquals(VAR_9.state, VAR_10.state)\n'
 'self.assertEquals(VAR_9.status_msg, VAR_10.status_msg)\n'
 'self.assertEquals(VAR_10.last_federation_update_ts, VAR_7)\n'
 'self.assertEquals(VAR_6.insert.call_count, 2)\n'
 'VAR_6.insert.assert_has_calls([call(VAR_7=now, obj=user_id, then=new_state.\n    last_active_ts + IDLE_TIMER), call(VAR_7=now, obj=user_id, then=\n    new_state.last_user_sync_ts + SYNC_ONLINE_TIMEOUT)], any_order=True)\n'
 'def FUNC_4(self):...\n' 'VAR_6 = Mock()\n' ""VAR_3 = '@foo:bar'\n""
 'VAR_7 = 5000000\n' 'VAR_8 = UserPresenceState.default(VAR_3)\n'
 'VAR_8 = VAR_8.copy_and_replace(VAR_10=PresenceState.ONLINE, last_active_ts=now)\n'
 'VAR_9 = VAR_8.copy_and_replace(VAR_10=PresenceState.ONLINE)\n'
 'VAR_10, VAR_11, VAR_12 = handle_update(VAR_8, VAR_9, is_mine=False, VAR_6=\n    wheel_timer, VAR_7=now)\n'
 'self.assertFalse(VAR_11)\n' 'self.assertFalse(VAR_12)\n'
 'self.assertFalse(VAR_10.currently_active)\n'
 'self.assertEquals(VAR_9.state, VAR_10.state)\n'
 'self.assertEquals(VAR_9.status_msg, VAR_10.status_msg)\n'
 'self.assertEquals(VAR_6.insert.call_count, 1)\n'
 'VAR_6.insert.assert_has_calls([call(VAR_7=now, obj=user_id, then=new_state.\n    last_federation_update_ts + FEDERATION_TIMEOUT)], any_order=True)\n'
 'def FUNC_5(self):...\n' 'VAR_6 = Mock()\n' ""VAR_3 = '@foo:bar'\n""
 'VAR_7 = 5000000\n' 'VAR_8 = UserPresenceState.default(VAR_3)\n'
 'VAR_8 = VAR_8.copy_and_replace(VAR_10=PresenceState.ONLINE, last_active_ts=\n    now, currently_active=True)\n'
 'VAR_9 = VAR_8.copy_and_replace(VAR_10=PresenceState.OFFLINE)\n'
 'VAR_10, VAR_11, VAR_12 = handle_update(VAR_8, VAR_9, is_mine=True, VAR_6=\n    wheel_timer, VAR_7=now)\n'
 'self.assertTrue(VAR_11)\n'
 'self.assertEquals(VAR_9.state, VAR_10.state)\n'
 'self.assertEquals(VAR_10.last_federation_update_ts, VAR_7)\n'
 'self.assertEquals(VAR_6.insert.call_count, 0)\n'
 'def FUNC_6(self):...\n' 'VAR_6 = Mock()\n' ""VAR_3 = '@foo:bar'\n""
 'VAR_7 = 5000000\n' 'VAR_8 = UserPresenceState.default(VAR_3)\n'
 'VAR_8 = VAR_8.copy_and_replace(VAR_10=PresenceState.ONLINE, last_active_ts=\n    now, currently_active=True)\n'
 'VAR_9 = VAR_8.copy_and_replace(VAR_10=PresenceState.UNAVAILABLE)\n'
 'VAR_10, VAR_11, VAR_12 = handle_update(VAR_8, VAR_9, is_mine=True, VAR_6=\n    wheel_timer, VAR_7=now)\n'
 'self.assertTrue(VAR_11)\n'
 'self.assertEquals(VAR_9.state, VAR_10.state)\n'
 'self.assertEquals(VAR_10.last_federation_update_ts, VAR_7)\n'
 'self.assertEquals(VAR_9.state, VAR_10.state)\n'
 'self.assertEquals(VAR_9.status_msg, VAR_10.status_msg)\n'
 'self.assertEquals(VAR_6.insert.call_count, 1)\n'
 'VAR_6.insert.assert_has_calls([call(VAR_7=now, obj=user_id, then=new_state.\n    last_user_sync_ts + SYNC_ONLINE_TIMEOUT)], any_order=True)\n'
 'def FUNC_7(self):...\n' ""VAR_3 = '@foo:bar'\n"" 'VAR_7 = 5000000\n'
 'VAR_10 = UserPresenceState.default(VAR_3)\n'
 'VAR_10 = VAR_10.copy_and_replace(VAR_10=PresenceState.ONLINE,\n    last_active_ts=now - IDLE_TIMER - 1, last_user_sync_ts=now)\n'
 'VAR_9 = handle_timeout(VAR_10, is_mine=True, syncing_user_ids=set(), VAR_7=now)\n'
 'self.assertIsNotNone(VAR_9)\n'
 'self.assertEquals(VAR_9.state, PresenceState.UNAVAILABLE)\n'
 'def FUNC_8(self):...\n' ""VAR_3 = '@foo:bar'\n"" 'VAR_7 = 5000000\n'
 'VAR_10 = UserPresenceState.default(VAR_3)\n'
 'VAR_10 = VAR_10.copy_and_replace(VAR_10=PresenceState.ONLINE,\n    last_active_ts=0, last_user_sync_ts=now - SYNC_ONLINE_TIMEOUT - 1)\n'
 'VAR_9 = handle_timeout(VAR_10, is_mine=True, syncing_user_ids=set(), VAR_7=now)\n'
 'self.assertIsNotNone(VAR_9)\n'
 'self.assertEquals(VAR_9.state, PresenceState.OFFLINE)\n'
 'def FUNC_9(self):...\n' ""VAR_3 = '@foo:bar'\n"" 'VAR_7 = 5000000\n'
 'VAR_10 = UserPresenceState.default(VAR_3)\n'
 'VAR_10 = VAR_10.copy_and_replace(VAR_10=PresenceState.ONLINE,\n    last_active_ts=now - SYNC_ONLINE_TIMEOUT - 1, last_user_sync_ts=now -\n    SYNC_ONLINE_TIMEOUT - 1)\n'
 'VAR_9 = handle_timeout(VAR_10, is_mine=True, syncing_user_ids={user_id},\n    VAR_7=now)\n'
 'self.assertIsNotNone(VAR_9)\n'
 'self.assertEquals(VAR_9.state, PresenceState.ONLINE)\n'
 'def FUNC_10(self):...\n' ""VAR_3 = '@foo:bar'\n"" 'VAR_7 = 5000000\n'
 'VAR_10 = UserPresenceState.default(VAR_3)\n'
 'VAR_10 = VAR_10.copy_and_replace(VAR_10=PresenceState.ONLINE,\n    last_active_ts=now, last_user_sync_ts=now, last_federation_update_ts=\n    now - FEDERATION_PING_INTERVAL - 1)\n'
 'VAR_9 = handle_timeout(VAR_10, is_mine=True, syncing_user_ids=set(), VAR_7=now)\n'
 'self.assertIsNotNone(VAR_9)\n' 'self.assertEquals(VAR_9, VAR_9)\n'
 'def FUNC_11(self):...\n' ""VAR_3 = '@foo:bar'\n"" 'VAR_7 = 5000000\n'
 'VAR_10 = UserPresenceState.default(VAR_3)\n'
 'VAR_10 = VAR_10.copy_and_replace(VAR_10=PresenceState.ONLINE,\n    last_active_ts=now, last_user_sync_ts=now, last_federation_update_ts=now)\n'
 'VAR_9 = handle_timeout(VAR_10, is_mine=True, syncing_user_ids=set(), VAR_7=now)\n'
 'self.assertIsNone(VAR_9)\n' 'def FUNC_12(self):...\n'
 ""VAR_3 = '@foo:bar'\n"" 'VAR_7 = 5000000\n'
 'VAR_10 = UserPresenceState.default(VAR_3)\n'
 'VAR_10 = VAR_10.copy_and_replace(VAR_10=PresenceState.ONLINE,\n    last_active_ts=now, last_user_sync_ts=now, last_federation_update_ts=\n    now - FEDERATION_TIMEOUT - 1)\n'
 'VAR_9 = handle_timeout(VAR_10, is_mine=False, syncing_user_ids=set(), VAR_7=now\n    )\n'
 'self.assertIsNotNone(VAR_9)\n'
 'self.assertEquals(VAR_9.state, PresenceState.OFFLINE)\n'
 'def FUNC_13(self):...\n' ""VAR_3 = '@foo:bar'\n"" 'VAR_7 = 5000000\n'
 'VAR_10 = UserPresenceState.default(VAR_3)\n'
 'VAR_10 = VAR_10.copy_and_replace(VAR_10=PresenceState.ONLINE,\n    last_active_ts=now - LAST_ACTIVE_GRANULARITY - 1, last_user_sync_ts=now,\n    last_federation_update_ts=now)\n'
 'VAR_9 = handle_timeout(VAR_10, is_mine=True, syncing_user_ids=set(), VAR_7=now)\n'
 'self.assertIsNotNone(VAR_9)\n' 'self.assertEquals(VAR_10, VAR_9)\n'
 'def FUNC_14(self, VAR_0, VAR_1, VAR_2):...\n'
 'self.presence_handler = VAR_2.get_presence_handler()\n'
 'self.clock = VAR_2.get_clock()\n' 'def FUNC_15(self):...\n'
 '""""""docstring""""""\n' 'VAR_13 = 1\n' ""VAR_3 = '@test:server'\n""
 'self.get_success(self.presence_handler.update_external_syncs_row(VAR_13,\n    VAR_3, True, self.clock.time_msec()))\n'
 'self.reactor.advance(EXTERNAL_PROCESS_EXPIRY / 2)\n'
 'VAR_10 = self.get_success(self.presence_handler.get_state(UserID.\n    from_string(VAR_3)))\n'
 'self.assertEqual(VAR_10.state, PresenceState.ONLINE)\n'
 'self.reactor.advance(EXTERNAL_PROCESS_EXPIRY)\n'
 'VAR_10 = self.get_success(self.presence_handler.get_state(UserID.\n    from_string(VAR_3)))\n'
 'self.assertEqual(VAR_10.state, PresenceState.OFFLINE)\n'
 '""""""string""""""\n' ""VAR_3 = '@test:server'\n""
 'VAR_4 = [room.register_servlets]\n'
 'def FUNC_16(self, VAR_0, VAR_1):...\n'
 ""VAR_2 = self.setup_test_homeserver('server', http_client=None,\n    federation_sender=Mock())\n""
 'return VAR_2\n']",1
"['from django.conf.urls import url\n'
 'from shuup.xtheme.views.command import command_dispatch\n'
 'from shuup.xtheme.views.editor import EditorView\n'
 'from shuup.xtheme.views.extra import extra_view_dispatch\n'
 'from shuup.xtheme.views.plugins import get_category_products_highlight, get_product_cross_sell_highlight, get_product_highlight, get_prouduct_selections_highlight\n'
 ""VAR_0 = [url('^xtheme/editor/$', EditorView.as_view(), name='xtheme_editor'\n    ), url('^xtheme/(?P<view>.+)/*$', extra_view_dispatch, name=\n    'xtheme_extra_view'), url('^xtheme/$', command_dispatch, name='xtheme'),\n    url(\n    '^xtheme-prod-hl/(?P<plugin_type>.*)/(?P<cutoff_days>\\\\d+)/(?P<count>\\\\d+)/(?P<cache_timeout>\\\\d+)/$'\n    , get_product_highlight, name='xtheme-product-highlight'), url('string'\n    .strip(), get_product_cross_sell_highlight, name=\n    'xtheme-product-cross-sells-highlight'), url(\n    '^xtheme-cat-products-hl/(?P<category_id>\\\\d+)/(?P<count>\\\\d+)/(?P<cache_timeout>\\\\d+)/$'\n    , get_category_products_highlight, name=\n    'xtheme-category-products-highlight'), url(\n    '^xtheme-prod-selections-hl/(?P<product_ids>.*)/(?P<cache_timeout>\\\\d+)/$',\n    get_prouduct_selections_highlight, name=\n    'xtheme-product-selections-highlight')]\n""]",1
